start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
29-12-2016,23,14,29-12-2016,23,47,Dec,2016,Business,Unknown Location,Kar?chi,20.760486,Meeting,33,37.74633818181818,Thursday,Evening
30-12-2016,10,15,30-12-2016,10,33,Dec,2016,Business,Kar?chi,Kar?chi,4.506151999999999,Errand/Supplies,18,15.020506666666664,Friday,Morning
30-12-2016,11,31,30-12-2016,11,56,Dec,2016,Business,Kar?chi,Kar?chi,4.667085999999999,Errand/Supplies,25,11.201006399999999,Friday,Morning
30-12-2016,15,41,30-12-2016,16,3,Dec,2016,Business,Kar?chi,Kar?chi,7.402963999999999,Errand/Supplies,22,20.189901818181816,Friday,Afternoon
30-12-2016,16,45,30-12-2016,17,8,Dec,2016,Business,Kar?chi,Kar?chi,7.402963999999999,Meeting,23,19.312079999999995,Friday,Afternoon
30-12-2016,23,6,30-12-2016,23,10,Dec,2016,Business,Kar?chi,Kar?chi,1.2874720000000002,Customer Visit,4,19.31208,Friday,Evening
31-12-2016,1,7,31-12-2016,1,14,Dec,2016,Business,Kar?chi,Kar?chi,1.1265379999999998,Meeting,7,9.656039999999999,Saturday,Night
31-12-2016,13,24,31-12-2016,13,42,Dec,2016,Business,Kar?chi,Unknown Location,6.276426,Temporary Site,18,20.92142,Saturday,Afternoon
31-12-2016,15,3,31-12-2016,15,38,Dec,2016,Business,Unknown Location,Unknown Location,26.071308,Meeting,35,44.69367085714285,Saturday,Afternoon
31-12-2016,21,32,31-12-2016,21,50,Dec,2016,Business,Katunayake,Gampaha,10.299776000000001,Temporary Site,18,34.33258666666667,Saturday,Evening
31-12-2016,22,8,31-12-2016,23,51,Dec,2016,Business,Gampaha,Ilukwatta,77.570188,Temporary Site,103,45.1865172815534,Saturday,Evening
